temperature,humidity,wind_speed,traffic_density,industrial_activity,stagnation_index,AQI_1_Hour_Ago,AQI_24_Hours_Ago,AQI_Target
22.43,66.69,10.48,9.0,66.26,6.262759924385634,154.7,148.88,176.34
25.22,37.4,10.87,4.0,35.47,3.2333637192342755,176.34,111.39,80.79
22.55,42.03,10.1,6.0,74.6,7.313725490196078,80.79,183.65,169.8
31.32,52.35,9.98,6.0,44.36,4.400793650793651,169.8,181.95,164.04
26.52,69.65,10.31,3.0,48.66,4.674351585014409,164.04,133.0,170.88
31.35,39.29,6.83,1.0,73.95,10.670995670995671,170.88,111.3,165.37
22.8,57.37,9.31,6.0,62.95,6.689691817215728,165.37,165.1,161.67
34.28,57.35,6.27,10.0,2.94,0.46153846153846156,161.67,129.22,103.21
23.83,71.89,8.14,5.0,54.16,6.572815533980582,103.21,142.55,216.83
18.2,70.12,13.59,4.0,73.71,5.384222059897735,216.83,153.65,154.0
40.24,44.85,9.46,9.0,22.73,2.3776150627615062,154.0,87.0,114.87
12.23,81.7,11.79,4.0,69.55,5.8494533221194285,114.87,117.31,169.56
19.83,42.55,10.35,1.0,16.6,1.5885167464114835,169.56,168.28,54.97
20.61,76.38,8.85,10.0,45.7,5.106145251396649,54.97,161.42,151.22
42.56,51.75,6.97,6.0,60.83,8.603960396039604,151.22,282.55,173.04
37.65,62.46,8.8,7.0,44.94,5.049438202247191,173.04,53.98,125.3
35.46,63.39,10.55,1.0,73.55,6.906103286384976,125.3,121.49,219.36
22.69,62.97,11.74,9.0,21.71,1.833614864864865,219.36,162.08,128.7
41.98,70.12,10.37,10.0,66.3,6.332378223495702,128.7,173.44,220.79
27.58,65.87,11.95,2.0,51.06,4.23734439834025,220.79,185.13,139.88
31.84,71.75,5.44,7.0,32.95,5.947653429602888,139.88,149.55,144.69
26.26,66.97,12.6,8.0,58.78,4.628346456692913,144.69,126.56,156.22
24.65,41.03,6.62,8.0,48.59,7.230654761904763,156.22,168.22,121.51
23.24,64.05,12.95,1.0,79.59,6.098850574712644,121.51,154.7,205.19
23.53,51.54,11.51,10.0,61.67,5.311800172265289,205.19,176.34,190.46
29.26,43.36,4.39,1.0,58.25,12.973273942093543,190.46,80.79,165.88
27.57,55.65,12.21,10.0,36.54,2.968318440292445,165.88,169.8,170.29
24.78,62.75,12.99,4.0,52.93,4.043544690603514,170.29,164.04,202.64
35.57,63.75,13.77,2.0,38.5,2.77577505407354,202.64,170.88,173.71
4.23,75.84,7.69,10.0,48.75,6.258023106546855,173.71,165.37,145.39
28.57,79.61,10.54,6.0,74.91,7.040413533834587,145.39,161.67,135.05
30.02,65.04,12.08,6.0,44.28,3.6354679802955667,135.05,103.21,161.43
33.03,67.76,12.21,3.0,21.08,1.712428919577579,161.43,216.83,123.18
24.55,60.12,11.23,10.0,59.89,5.285966460723742,123.18,154.0,167.1
26.46,71.51,8.72,3.0,65.74,7.453514739229024,167.1,114.87,172.45
31.9,67.3,12.96,1.0,81.78,6.261868300153139,172.45,169.56,219.39
35.44,59.18,12.98,5.0,67.29,5.144495412844037,219.39,54.97,129.33
22.9,92.28,9.54,7.0,44.57,4.62344398340249,129.33,151.22,209.47
26.87,51.81,7.65,6.0,55.22,7.1251612903225805,209.47,173.04,198.02
36.75,81.82,7.82,4.0,57.79,7.296717171717171,198.02,125.3,192.37
10.13,39.69,14.09,6.0,58.68,4.135306553911205,192.37,219.36,127.74
20.17,72.2,12.85,3.0,0.52,0.040154440154440155,127.74,128.7,50.37
35.26,81.55,9.99,3.0,38.53,3.8186323092170467,50.37,220.79,180.88
32.65,60.12,9.4,7.0,59.54,6.267368421052631,180.88,139.88,175.33
28.66,62.08,4.7,9.0,71.99,14.997916666666667,175.33,144.69,218.53
21.86,70.73,9.75,1.0,37.31,3.787817258883249,218.53,156.22,101.84
18.83,63.78,6.43,4.0,41.7,6.385911179173049,101.84,121.51,102.81
20.86,65.67,10.48,10.0,45.23,4.275047258979206,102.81,205.19,143.72
35.84,62.04,13.56,5.0,47.3,3.4626647144948755,143.72,190.46,146.51
20.6,43.59,7.06,2.0,67.09,9.370111731843577,146.51,165.88,180.19
25.71,95.52,10.72,10.0,35.23,3.2560073937153415,180.19,170.29,160.64
19.72,52.45,12.99,3.0,67.3,5.1413292589763175,160.64,202.64,175.85
30.9,66.51,10.66,5.0,78.38,7.284386617100371,175.85,173.71,221.32
21.23,50.3,8.43,8.0,42.13,4.939038686987105,221.32,145.39,146.61
24.32,25.86,10.03,3.0,41.4,4.086870681145114,146.61,135.05,124.31
13.22,46.13,12.87,3.0,53.15,4.097918272937548,124.31,161.43,110.92
13.71,38.29,10.79,6.0,50.44,4.631772268135904,110.92,123.18,76.51
25.05,76.37,9.99,8.0,48.24,4.780971258671952,76.51,167.1,151.1
15.72,50.9,13.47,1.0,20.61,1.518791451731761,151.1,172.45,60.01
39.74,52.29,11.54,7.0,67.11,5.765463917525774,60.01,219.39,203.52
25.0,44.04,6.39,7.0,83.26,12.828967642526967,203.52,129.33,200.93
19.4,61.41,11.89,3.0,36.54,3.0475396163469557,200.93,209.47,70.02
25.12,49.25,12.85,3.0,17.08,1.3189189189189188,70.02,198.02,90.71
22.44,74.89,6.29,9.0,68.42,10.70735524256651,90.71,192.37,155.03
17.27,64.53,3.19,10.0,41.63,12.653495440729484,155.03,127.74,134.14
18.29,51.42,6.87,1.0,36.64,5.256814921090387,134.14,50.37,141.86
18.07,72.75,9.69,1.0,47.56,4.858018386108275,141.86,180.88,104.22
22.99,60.12,13.03,2.0,25.58,1.9482102056359483,104.22,175.33,69.98
38.66,60.32,7.33,6.0,59.64,8.026917900403769,69.98,218.53,154.25
25.55,38.06,11.67,8.0,24.71,2.099405267629567,154.25,101.84,57.84
33.28,58.93,1.32,10.0,26.31,18.528169014084504,57.84,102.81,117.19
28.55,64.82,10.54,1.0,26.04,2.447368421052632,117.19,143.72,116.47
32.8,80.0,8.78,1.0,53.28,6.000000000000001,116.47,146.51,132.29
5.4,48.72,16.3,2.0,13.73,0.8371951219512195,132.29,180.19,52.23
22.87,94.17,4.32,7.0,91.77,20.762443438914026,52.23,160.64,250.79
34.15,68.35,9.96,4.0,42.49,4.223658051689861,250.79,175.85,171.46
21.0,37.21,4.31,1.0,7.68,1.741496598639456,171.46,221.32,103.12
37.34,47.32,8.35,8.0,28.79,3.4071005917159765,103.12,146.61,93.93
35.39,81.31,4.9,4.0,61.98,12.395999999999999,93.93,124.31,170.34
21.72,78.65,16.9,7.0,76.97,4.527647058823529,170.34,110.92,151.04
21.48,60.27,8.93,8.0,53.26,5.89811738648948,151.04,76.51,179.29
17.9,62.25,9.37,1.0,51.71,5.460401267159452,179.29,151.1,153.92
20.59,42.53,9.87,2.0,19.4,1.9458375125376128,153.92,60.01,78.9
16.37,79.82,6.6,2.0,79.78,11.907462686567166,78.9,203.52,175.29
28.0,45.18,13.17,5.0,61.12,4.605877920120573,175.29,200.93,149.86
14.81,72.67,11.92,5.0,56.42,4.693843594009984,149.86,70.02,192.79
29.23,80.28,12.75,6.0,50.34,3.9175097276264594,192.79,90.71,199.7
29.4,60.72,6.35,2.0,60.62,9.398449612403102,199.7,155.03,136.26
13.37,74.51,13.41,8.0,34.0,2.516654330125833,136.26,134.14,157.89
35.85,87.71,13.06,1.0,68.79,5.227203647416414,157.89,141.86,157.25
25.0,64.02,9.3,9.0,66.07,7.028723404255318,157.25,104.22,175.89
30.25,57.37,12.69,5.0,48.04,3.7560594214229868,175.89,69.98,130.31
19.69,59.0,10.82,10.0,44.56,4.080586080586081,130.31,154.25,151.77
29.36,48.86,5.22,8.0,6.83,1.2838345864661656,151.77,57.84,79.73
32.88,48.52,9.45,8.0,15.36,1.6083769633507854,79.73,117.19,110.11
24.31,66.64,8.56,2.0,60.92,7.034642032332564,110.11,116.47,143.37
39.01,57.54,10.26,9.0,68.09,6.572393822393823,143.37,132.29,192.46
25.31,64.91,13.06,6.0,71.4,5.425531914893617,192.46,52.23,145.14
32.99,37.65,5.08,3.0,23.06,4.4517374517374515,145.14,250.79,101.67
27.05,58.61,8.67,1.0,95.87,10.931584948688712,101.67,171.46,209.17
29.1,75.45,9.99,9.0,70.01,6.938553022794847,209.17,103.12,200.71
13.3,43.22,7.66,3.0,38.53,4.965206185567011,200.71,93.93,309.66
27.6,60.25,7.53,1.0,53.27,6.9816513761467895,309.66,170.34,102.17
19.86,32.18,10.2,5.0,16.05,1.5582524271844662,102.17,151.04,83.35
19.08,40.42,11.57,8.0,37.66,3.227077977720651,83.35,179.29,94.36
37.21,72.11,11.04,7.0,60.77,5.4551166965888696,94.36,153.92,201.03
23.5,55.36,10.56,5.0,51.25,4.8076923076923075,201.03,78.9,148.29
17.98,87.33,11.87,2.0,84.86,7.089390142021721,148.29,175.29,235.63
22.49,66.49,17.14,2.0,20.41,1.1838747099767981,235.63,149.86,90.11
15.9,67.96,10.41,3.0,47.66,4.534728829686013,90.11,192.79,177.34
35.04,43.85,13.06,6.0,27.27,2.0721884498480243,177.34,199.7,113.54
20.13,54.22,12.89,4.0,80.7,6.212471131639723,113.54,136.26,143.16
28.71,49.01,15.33,9.0,55.31,3.584575502268309,143.16,157.89,124.93
34.49,44.02,11.68,3.0,50.17,4.258913412563667,124.93,157.25,123.69
21.5,69.96,7.47,6.0,47.34,6.253632760898284,123.69,175.89,166.91
28.72,72.97,10.91,4.0,32.46,2.9482288828337877,166.91,130.31,476.83
17.79,65.98,10.75,1.0,73.97,6.817511520737328,476.83,151.77,192.21
42.12,47.58,12.45,1.0,53.41,4.255776892430279,192.21,79.73,163.15
31.55,64.96,7.38,8.0,54.9,7.339572192513369,163.15,110.11,161.29
23.65,31.31,13.8,3.0,61.65,4.435251798561151,161.29,143.37,151.5
19.59,79.85,10.02,2.0,32.76,3.2371541501976284,151.5,192.46,143.37
24.2,40.53,12.52,1.0,89.91,7.124405705229794,143.37,145.14,195.09
22.62,43.19,10.93,8.0,81.39,7.378966455122394,195.09,101.67,143.06
38.67,61.73,10.37,9.0,49.28,4.706781279847183,143.06,209.17,180.46
16.42,63.06,10.7,1.0,43.98,4.072222222222222,180.46,200.71,119.86
25.94,58.91,12.02,8.0,62.79,5.180693069306931,119.86,309.66,138.17
24.87,43.35,15.88,1.0,72.4,4.530663329161452,138.17,102.17,163.64
24.18,77.0,3.95,10.0,85.01,20.990123456790126,163.64,83.35,226.33
24.24,34.71,11.62,2.0,62.9,5.3668941979522184,226.33,94.36,152.46
24.19,37.75,10.13,1.0,52.73,5.1544477028347995,152.46,201.03,106.52
31.11,58.4,9.47,2.0,52.74,5.5109717868338555,106.52,148.29,208.45
29.26,41.04,2.91,2.0,12.39,4.116279069767442,208.45,235.63,101.78
27.93,78.34,11.74,5.0,41.39,3.495777027027027,101.78,90.11,145.87
3.76,42.33,9.63,10.0,57.22,5.8807810894141825,145.87,177.34,166.47
27.1,83.36,7.5,3.0,4.85,0.638157894736842,166.47,113.54,119.64
13.41,75.53,10.13,1.0,53.6,5.239491691104594,119.64,143.16,238.18
29.52,78.53,9.12,10.0,33.76,3.661605206073753,238.18,124.93,192.44
35.32,88.31,4.77,2.0,81.54,16.74332648870637,192.44,123.69,225.41
18.52,60.12,10.26,4.0,44.31,4.277027027027027,225.41,166.91,143.9
23.17,44.81,11.74,7.0,44.73,3.7778716216216215,143.9,476.83,133.62
20.8,58.45,8.35,1.0,47.25,5.591715976331361,133.62,192.21,119.04
33.65,51.5,10.79,5.0,49.91,4.583103764921947,119.04,163.15,183.68
25.67,49.36,10.32,2.0,65.86,6.320537428023033,183.68,161.29,150.81
37.1,62.26,13.14,8.0,43.11,3.2560422960725073,150.81,151.5,147.46
27.9,55.32,9.69,2.0,50.47,5.155260469867212,147.46,143.37,155.67
26.7,48.72,12.4,4.0,65.98,5.2784,155.67,195.09,136.98
25.48,56.32,9.06,6.0,50.17,5.47707423580786,136.98,143.06,162.03
30.73,68.23,15.9,9.0,63.11,3.944375,162.03,180.46,277.92
12.84,74.35,8.69,10.0,41.09,4.67463026166098,277.92,119.86,147.48
25.6,35.96,7.95,4.0,57.02,7.083229813664596,147.48,138.17,143.37
24.51,55.45,9.7,6.0,76.18,7.773469387755104,143.37,163.64,166.43
30.08,57.88,7.82,7.0,62.05,7.834595959595959,166.43,226.33,142.68
23.69,42.26,6.25,1.0,12.58,1.9811023622047246,142.68,152.46,98.28
17.73,58.2,12.18,5.0,61.11,4.976384364820847,98.28,106.52,101.21
25.05,62.22,0.81,6.0,26.92,29.582417582417584,101.21,208.45,94.91
17.42,67.78,7.85,1.0,31.5,3.9622641509433967,94.91,101.78,134.47
11.52,61.16,5.97,6.0,59.84,9.858319604612852,134.47,145.87,167.81
30.09,46.79,10.43,9.0,30.61,2.9069325735992404,167.81,166.47,134.35
29.05,90.18,3.43,7.0,27.8,7.875354107648725,134.35,119.64,193.71
28.27,72.44,11.64,2.0,50.44,4.296422487223168,193.71,238.18,111.96
34.12,68.29,11.97,4.0,37.73,3.125932062966031,111.96,192.44,132.8
20.34,75.07,5.1,8.0,17.4,3.3461538461538463,132.8,225.41,130.24
14.98,63.67,10.57,1.0,61.11,5.7272727272727275,130.24,143.9,167.94
24.51,79.29,11.55,6.0,69.71,5.983690987124463,167.94,133.62,202.88
22.57,60.85,12.82,3.0,68.09,5.270123839009289,202.88,119.04,159.38
19.1,60.03,5.59,3.0,32.03,5.629173989455185,159.38,183.68,138.71
24.44,69.53,5.17,1.0,58.22,11.04743833017078,138.71,150.81,387.64
20.72,83.65,14.51,8.0,40.12,2.7460643394934974,387.64,147.46,133.04
12.15,82.68,7.53,5.0,24.65,3.2306684141546524,133.04,155.67,143.23
21.91,68.89,8.42,1.0,35.05,4.113849765258216,143.23,136.98,88.09
17.05,67.75,11.9,5.0,-6.39,-0.5325,88.09,162.03,86.89
26.62,70.44,6.49,5.0,28.85,4.377845220030349,86.89,277.92,184.59
20.41,74.78,9.2,9.0,20.67,2.222580645161291,184.59,147.48,128.82
32.78,79.48,12.68,10.0,54.06,4.230046948356808,128.82,143.37,238.23
36.23,56.45,5.74,3.0,55.83,9.559931506849315,238.23,166.43,192.66
29.76,79.77,8.5,9.0,16.21,1.8848837209302327,192.66,142.68,181.15
14.14,65.14,6.62,8.0,66.56,9.904761904761905,181.15,98.28,198.98
35.54,69.76,7.68,10.0,37.84,4.86375321336761,198.98,101.21,185.35
36.03,80.73,13.56,2.0,28.61,2.0944363103953147,185.35,94.91,146.72
25.13,71.21,14.22,9.0,14.19,0.9909217877094971,146.72,134.47,77.93
34.26,73.74,10.77,5.0,33.98,3.126034958601656,77.93,167.81,105.06
21.14,54.16,11.6,8.0,47.22,4.035897435897436,105.06,134.35,282.69
11.94,82.47,11.51,8.0,69.92,6.022394487510767,282.69,193.71,180.86
19.68,70.44,7.98,4.0,47.89,5.926980198019802,180.86,111.96,150.51
37.11,61.89,10.71,1.0,43.7,4.042553191489362,150.51,132.8,120.97
14.56,76.52,6.11,9.0,61.61,9.92109500805153,120.97,130.24,224.52
25.0,98.82,7.12,6.0,52.8,7.313019390581717,224.52,167.94,179.99
25.24,42.47,9.74,2.0,19.9,2.022357723577236,179.99,202.88,72.59
21.41,47.94,6.82,4.0,41.27,5.963872832369943,72.59,159.38,141.34
21.9,100.28,6.18,10.0,38.5,6.130573248407644,141.34,138.71,221.97
25.0,66.4,7.86,5.0,47.0,5.9045226130653266,221.97,387.64,406.08
21.06,62.86,13.44,6.0,40.49,2.990398818316101,406.08,133.04,122.97
15.05,58.27,14.67,5.0,33.87,2.2931618144888284,122.97,143.23,112.43
26.51,78.13,9.9,9.0,79.3,7.93,112.43,88.09,261.68
32.51,99.17,11.75,10.0,49.1,4.143459915611815,261.68,86.89,229.16
31.09,50.02,8.31,2.0,59.54,7.079667063020214,229.16,184.59,188.43
19.33,58.55,3.8,3.0,47.65,12.217948717948717,188.43,128.82,172.97
16.24,54.74,7.32,10.0,66.3,8.935309973045822,172.97,238.23,186.28
23.01,70.99,9.07,3.0,50.44,5.500545256270447,186.28,192.66,214.97
35.97,78.34,10.42,3.0,69.45,6.60171102661597,214.97,181.15,232.99
25.0,84.31,9.7,6.0,-7.41,-0.7561224489795919,232.99,198.98,115.17
29.93,71.5,9.16,8.0,51.99,5.614470842332614,115.17,185.35,200.59
31.23,97.79,8.28,5.0,55.22,6.589498806682578,200.59,146.72,202.8
27.95,51.38,11.03,6.0,56.09,5.0395327942497765,202.8,77.93,120.67
25.84,47.48,5.91,1.0,28.32,4.712146422628952,120.67,105.06,99.51
29.64,82.04,12.41,10.0,35.55,2.8417266187050356,99.51,282.69,154.02
21.18,61.84,8.24,3.0,29.13,3.4928057553956835,154.02,180.86,119.94
15.1,39.36,16.2,4.0,59.74,3.665030674846626,119.94,150.51,111.96
30.06,55.26,9.05,7.0,68.09,7.441530054644809,111.96,120.97,171.16
33.66,63.83,8.56,5.0,17.12,1.976905311778291,171.16,224.52,163.04
17.17,50.31,8.31,1.0,54.1,6.4328180737217595,163.04,179.99,195.24
30.75,44.78,8.59,3.0,32.71,3.7640966628308403,195.24,72.59,161.32
36.77,56.89,11.82,2.0,84.95,7.126677852348994,161.32,141.34,148.08
24.98,44.03,9.87,6.0,61.25,6.143430290872619,148.08,221.97,189.27
19.27,69.53,12.96,5.0,42.96,3.2894333843797856,189.27,406.08,166.75
25.86,30.84,11.39,3.0,47.3,4.116623150565709,166.75,122.97,123.83
21.15,61.36,10.09,2.0,75.94,7.452404317958783,123.83,112.43,175.54
20.68,67.79,11.12,1.0,51.14,4.557932263814617,175.54,261.68,149.57
28.03,58.64,13.59,2.0,14.23,1.0394448502556612,149.57,229.16,126.25
13.77,76.4,11.97,5.0,80.35,6.657000828500413,126.25,188.43,211.7
14.89,39.44,10.84,5.0,66.26,6.0566727605118835,211.7,172.97,184.64
25.14,49.48,11.27,9.0,39.25,3.452066842568162,184.64,186.28,160.61
24.84,55.05,6.54,6.0,62.01,9.338855421686747,160.61,214.97,218.03
27.4,70.69,17.72,3.0,37.73,2.1172839506172836,218.03,232.99,149.79
38.13,63.28,11.58,10.0,37.2,3.1849315068493156,149.79,115.17,131.54
25.73,92.15,11.88,3.0,47.58,3.9716193656093486,131.54,200.59,139.58
29.19,47.91,9.91,3.0,62.0,6.193806193806194,139.58,202.8,182.08
18.17,39.08,3.11,8.0,59.41,18.50778816199377,182.08,120.67,186.48
30.38,86.84,9.2,9.0,68.77,7.394623655913979,186.48,99.51,206.05
21.32,38.54,10.23,3.0,59.5,5.759922555663117,206.05,154.02,154.3
25.5,70.25,7.53,1.0,79.07,10.363040629095675,154.3,119.94,197.46
24.24,45.32,7.51,8.0,84.49,11.102496714848883,197.46,111.96,190.85
32.23,28.96,8.98,10.0,56.04,6.171806167400881,190.85,171.16,120.61
15.83,54.38,12.31,2.0,43.27,3.486704270749396,120.61,163.04,132.08
9.02,73.49,13.77,7.0,46.41,3.3460706560922855,132.08,195.24,138.48
23.51,41.67,10.51,7.0,11.49,1.0829406220546656,138.48,161.32,105.16
28.28,68.64,8.3,9.0,50.41,6.001190476190476,105.16,148.08,138.68
26.07,71.44,8.91,8.0,37.66,4.179800221975582,138.68,189.27,178.97
33.63,40.92,10.3,9.0,35.9,3.4519230769230766,178.97,166.75,124.67
28.06,56.58,10.65,1.0,49.24,4.58046511627907,124.67,123.83,125.6
21.05,83.66,11.3,3.0,8.02,0.7035087719298245,125.6,175.54,108.57
25.0,69.76,8.68,4.0,46.42,5.287015945330297,108.57,149.57,116.51
23.34,56.08,11.59,3.0,54.08,4.62617621899059,116.51,126.25,148.35
32.2,66.23,11.35,8.0,19.29,1.6847161572052403,148.35,211.7,136.96
22.26,49.72,8.81,7.0,77.09,8.652076318742985,136.96,184.64,193.92
25.2,76.71,4.84,5.0,58.86,11.914979757085021,193.92,160.61,213.24
27.95,76.7,7.35,5.0,75.81,10.175838926174498,213.24,218.03,205.31
17.89,61.81,14.7,4.0,58.68,3.964864864864865,205.31,149.79,176.44
29.36,63.46,4.92,5.0,57.22,11.398406374501993,176.44,131.54,197.23
36.46,45.02,13.95,5.0,80.44,5.725266903914591,197.23,139.58,207.0
23.79,39.72,4.81,4.0,76.31,15.541751527494911,207.0,182.08,230.47
17.1,54.35,7.68,5.0,88.83,11.417737789203086,230.47,186.48,169.37
24.53,58.69,8.88,7.0,47.52,5.291759465478842,169.37,206.05,154.05
9.43,75.94,15.35,9.0,34.11,2.207766990291262,154.05,154.3,118.94
27.36,73.84,10.08,7.0,50.44,4.954813359528488,118.94,197.46,202.91
28.17,62.77,9.36,1.0,30.45,3.218816067653277,202.91,190.85,152.54
25.0,77.86,7.19,9.0,63.57,8.720164609053498,152.54,120.61,224.87
23.64,45.85,11.57,3.0,104.53,8.957155098543273,224.87,132.08,242.99
27.86,76.16,8.46,2.0,80.17,9.365654205607477,242.99,138.48,218.29
18.97,48.14,9.31,10.0,46.41,4.931987247608927,218.29,105.16,164.24
22.51,60.12,8.92,9.0,65.33,7.24279379157428,164.24,138.68,195.17
14.32,59.8,12.16,2.0,38.93,3.17536704730832,195.17,178.97,96.97
23.64,30.03,12.29,10.0,40.18,3.2429378531073447,96.97,124.67,146.59
22.86,70.95,7.33,9.0,29.31,3.9448183041722746,146.59,125.6,133.27
27.09,72.14,8.12,5.0,30.64,3.72749391727494,133.27,108.57,173.83
20.63,53.15,7.82,6.0,61.11,7.715909090909091,173.83,116.51,202.48
25.0,54.43,10.55,7.0,79.65,7.47887323943662,202.48,148.35,142.74
22.67,57.61,12.72,7.0,70.82,5.524180967238689,142.74,136.96,208.93
22.68,31.12,10.59,4.0,79.15,7.404115996258186,208.93,193.92,177.05
25.56,24.53,3.43,4.0,65.68,18.606232294617563,177.05,213.24,142.96
25.28,79.52,12.28,5.0,49.31,3.9830371567043623,142.96,205.31,131.17
30.33,47.64,5.95,9.0,39.49,6.527272727272728,131.17,176.44,156.82
24.16,87.83,7.85,10.0,61.54,7.740880503144655,156.82,197.23,211.43
22.55,80.56,10.6,1.0,16.41,1.5336448598130843,211.43,207.0,156.56
23.73,83.51,9.75,8.0,37.91,3.8487309644670047,156.56,230.47,174.98
20.0,50.25,12.62,8.0,34.25,2.692610062893082,174.98,169.37,101.73
22.48,35.87,8.17,7.0,74.88,9.05441354292624,101.73,154.05,141.39
39.22,43.7,7.1,6.0,22.45,3.118055555555556,141.39,118.94,135.7
18.61,53.3,9.07,3.0,68.59,7.479825517993457,135.7,202.91,176.99
23.05,24.4,12.93,8.0,57.75,4.43207981580967,176.99,152.54,170.78
22.29,52.87,11.89,7.0,57.99,4.83653044203503,170.78,224.87,152.03
23.27,56.97,10.26,8.0,40.65,3.9237451737451736,152.03,242.99,162.25
22.68,40.58,13.98,2.0,20.74,1.4730113636363635,162.25,218.29,89.16
26.95,44.39,13.43,8.0,60.01,4.435328898743533,89.16,164.24,92.8
13.03,56.69,12.37,7.0,67.72,5.430633520449078,92.8,195.17,190.83
32.26,65.34,6.47,6.0,59.94,9.123287671232877,190.83,96.97,186.71
29.43,46.64,12.35,9.0,47.12,3.7847389558232933,186.71,146.59,168.19
16.3,64.38,9.39,8.0,27.24,2.870389884088514,168.19,133.27,142.82
9.12,62.05,8.82,5.0,37.54,4.208520179372197,142.82,173.83,117.12
18.16,60.7,7.95,6.0,59.0,7.32919254658385,117.12,202.48,172.71
23.3,50.22,9.48,9.0,34.2,3.5699373695198333,172.71,142.74,140.41
43.06,40.0,8.12,8.0,30.76,3.742092457420925,140.41,208.93,147.92
28.8,85.45,10.51,4.0,21.07,1.985862393967955,147.92,177.05,162.52
12.35,69.45,9.99,9.0,60.7,6.01585728444004,162.52,142.96,186.21
20.17,75.09,10.66,6.0,60.28,5.602230483271375,186.21,131.17,231.7
24.63,58.75,11.66,5.0,73.08,6.214285714285714,231.7,156.82,210.15
26.78,57.54,9.99,10.0,7.12,0.7056491575817642,210.15,211.43,142.61
15.8,67.36,7.79,7.0,73.44,9.307984790874524,142.61,156.56,224.56
24.06,32.48,3.98,9.0,72.27,17.713235294117645,224.56,174.98,191.29
19.98,43.28,12.31,1.0,50.44,4.064464141821111,191.29,101.73,184.23
17.27,48.03,10.24,9.0,52.39,5.066731141199226,184.23,141.39,188.46
26.82,53.18,9.47,10.0,54.44,5.688610240334378,188.46,135.7,177.81
30.42,46.8,13.52,5.0,54.34,3.989720998531572,177.81,176.99,180.02
30.89,64.99,6.13,9.0,31.74,5.09470304975923,180.02,170.78,133.01
29.02,61.22,10.17,5.0,32.59,3.173320350535541,133.01,152.03,173.4
21.52,80.89,7.11,7.0,54.51,7.560332871012482,173.4,162.25,178.3
30.0,60.12,11.97,7.0,45.02,3.7299088649544325,178.3,89.16,161.04
27.16,41.06,3.32,9.0,64.32,18.807017543859647,161.04,92.8,184.0
25.94,62.21,12.41,5.0,42.87,3.4268585131894485,184.0,190.83,157.77
20.72,62.18,12.29,7.0,20.63,1.6650524616626312,157.77,186.71,131.71
21.52,59.79,7.23,5.0,21.56,2.941336971350614,131.71,168.19,164.91
25.52,43.73,10.2,4.0,34.77,3.3757281553398064,164.91,142.82,115.36
42.08,46.24,7.3,1.0,64.52,8.718918918918918,115.36,117.12,225.72
27.11,63.61,11.28,5.0,39.61,3.4806678383128298,225.72,172.71,194.61
20.72,45.82,12.46,4.0,55.97,4.4562101910828025,194.61,140.41,155.48
19.17,62.39,6.99,1.0,16.55,2.3342736248236955,155.48,147.92,100.97
21.56,56.31,6.11,10.0,53.24,8.573268921095009,100.97,162.52,243.54
40.24,62.12,13.29,1.0,50.76,3.790888722927558,243.54,186.21,208.07
22.21,45.7,15.82,5.0,73.8,4.635678391959799,208.07,231.7,171.97
31.35,62.36,11.48,9.0,53.08,4.583765112262522,171.97,210.15,144.5
22.37,46.79,11.71,1.0,65.26,5.525825571549534,144.5,142.61,177.07
26.83,62.41,9.0,8.0,88.91,9.770329670329671,177.07,224.56,390.02
30.54,80.09,10.54,9.0,50.8,4.7744360902255645,390.02,191.29,215.3
21.0,63.91,11.05,10.0,80.68,7.235874439461884,215.3,184.23,217.05
20.51,64.83,9.45,4.0,52.48,5.495287958115184,217.05,188.46,326.77
36.61,72.26,14.05,8.0,39.31,2.7780918727915194,326.77,177.81,136.07
25.0,38.95,10.53,1.0,47.83,4.499529633113829,136.07,180.02,354.69
30.53,85.78,10.92,4.0,39.87,3.617967332123412,354.69,133.01,217.13
30.51,44.17,9.51,10.0,40.59,4.22372528616025,217.13,173.4,135.87
28.22,73.19,9.82,2.0,38.53,3.8840725806451615,135.87,178.3,104.39
39.12,71.2,13.66,10.0,43.93,3.1925872093023258,104.39,161.04,171.51
25.31,46.47,10.44,4.0,64.21,6.092030360531309,171.51,184.0,163.53
